Schedule_ID,Doctor_ID,Day_Of_Week,Start_Time,End_Time,Slot_Duration_Minutes,Max_Patients
SCHED000463,DOC000093,Wednesday,09:00,17:00,15,32
SCHED000464,DOC000093,Thursday,09:00,17:00,15,32
SCHED000465,DOC000093,Friday,09:00,17:00,15,32
SCHED000466,DOC000094,Monday,09:00,17:00,15,32
SCHED000467,DOC000094,Tuesday,09:00,17:00,15,32
SCHED000468,DOC000094,Wednesday,09:00,17:00,15,32
SCHED000469,DOC000094,Thursday,09:00,17:00,15,32
SCHED000470,DOC000094,Friday,09:00,17:00,15,32
SCHED000471,DOC000095,Monday,09:00,17:00,15,32
SCHED000472,DOC000095,Tuesday,09:00,17:00,15,32
SCHED000473,DOC000095,Wednesday,09:00,17:00,15,32
SCHED000474,DOC000095,Thursday,09:00,17:00,15,32
SCHED000475,DOC000095,Friday,09:00,17:00,15,32
SCHED000476,DOC000096,Monday,09:00,17:00,15,32
SCHED000477,DOC000096,Tuesday,09:00,17:00,15,32
SCHED000478,DOC000096,Wednesday,09:00,17:00,15,32
SCHED000479,DOC000096,Thursday,09:00,17:00,15,32
SCHED000480,DOC000096,Friday,09:00,17:00,15,32
SCHED000481,DOC000097,Monday,09:00,17:00,15,32
SCHED000482,DOC000097,Tuesday,09:00,17:00,15,32
SCHED000483,DOC000097,Wednesday,09:00,17:00,15,32
SCHED000484,DOC000097,Thursday,09:00,17:00,15,32
SCHED000485,DOC000097,Friday,09:00,17:00,15,32
SCHED000486,DOC000098,Monday,09:00,17:00,15,32
SCHED000487,DOC000098,Tuesday,09:00,17:00,15,32
SCHED000488,DOC000098,Wednesday,09:00,17:00,15,32
SCHED000489,DOC000098,Thursday,09:00,17:00,15,32
SCHED000490,DOC000098,Friday,09:00,17:00,15,32
SCHED000491,DOC000099,Monday,09:00,17:00,15,32
SCHED000492,DOC000099,Tuesday,09:00,17:00,15,32
SCHED000493,DOC000099,Wednesday,09:00,17:00,15,32
SCHED000494,DOC000099,Thursday,09:00,17:00,15,32
SCHED000495,DOC000099,Friday,09:00,17:00,15,32
SCHED000496,DOC000100,Monday,09:00,17:00,15,32
SCHED000497,DOC000100,Tuesday,09:00,17:00,15,32
SCHED000498,DOC000100,Wednesday,09:00,17:00,15,32
SCHED000499,DOC000100,Thursday,09:00,17:00,15,32
SCHED000500,DOC000100,Friday,09:00,17:00,15,32
SCHED000501,DOC000101,Monday,09:00,17:00,15,32
SCHED000502,DOC000101,Tuesday,09:00,17:00,15,32
SCHED000503,DOC000101,Wednesday,09:00,17:00,15,32
SCHED000504,DOC000101,Thursday,09:00,17:00,15,32
SCHED000505,DOC000101,Friday,09:00,17:00,15,32
SCHED000506,DOC000102,Monday,09:00,17:00,15,32
SCHED000507,DOC000102,Tuesday,09:00,17:00,15,32
SCHED000508,DOC000102,Wednesday,09:00,17:00,15,32
SCHED000509,DOC000102,Thursday,09:00,17:00,15,32
SCHED000510,DOC000102,Friday,09:00,17:00,15,32
SCHED000511,DOC000103,Monday,09:00,17:00,15,32
SCHED000512,DOC000103,Tuesday,09:00,17:00,15,32
SCHED000513,DOC000103,Wednesday,09:00,17:00,15,32
SCHED000514,DOC000103,Thursday,09:00,17:00,15,32
SCHED000515,DOC000103,Friday,09:00,17:00,15,32
SCHED000516,DOC000104,Monday,09:00,17:00,15,32
SCHED000517,DOC000104,Tuesday,09:00,17:00,15,32
SCHED000518,DOC000104,Wednesday,09:00,17:00,15,32
SCHED000519,DOC000104,Thursday,09:00,17:00,15,32
SCHED000520,DOC000104,Friday,09:00,17:00,15,32
SCHED000521,DOC000105,Monday,09:00,17:00,15,32
SCHED000522,DOC000105,Tuesday,09:00,17:00,15,32
SCHED000523,DOC000105,Wednesday,09:00,17:00,15,32
SCHED000524,DOC000105,Thursday,09:00,17:00,15,32
SCHED000525,DOC000105,Friday,09:00,17:00,15,32
SCHED000526,DOC000106,Monday,09:00,17:00,15,32
SCHED000527,DOC000106,Tuesday,09:00,17:00,15,32
SCHED000528,DOC000106,Wednesday,09:00,17:00,15,32
SCHED000529,DOC000106,Thursday,09:00,17:00,15,32
SCHED000530,DOC000106,Friday,09:00,17:00,15,32
SCHED000531,DOC000107,Monday,09:00,17:00,15,32
SCHED000532,DOC000107,Tuesday,09:00,17:00,15,32
SCHED000533,DOC000107,Wednesday,09:00,17:00,15,32
SCHED000534,DOC000107,Thursday,09:00,17:00,15,32
SCHED000535,DOC000107,Friday,09:00,17:00,15,32
SCHED000536,DOC000108,Monday,09:00,17:00,15,32
SCHED000537,DOC000108,Tuesday,09:00,17:00,15,32
SCHED000538,DOC000108,Wednesday,09:00,17:00,15,32
SCHED000539,DOC000108,Thursday,09:00,17:00,15,32
SCHED000540,DOC000108,Friday,09:00,17:00,15,32
SCHED000541,DOC000109,Monday,09:00,17:00,15,32
SCHED000542,DOC000109,Tuesday,09:00,17:00,15,32
SCHED000543,DOC000109,Wednesday,09:00,17:00,15,32
SCHED000544,DOC000109,Thursday,09:00,17:00,15,32
SCHED000545,DOC000109,Friday,09:00,17:00,15,32
SCHED000546,DOC000110,Monday,09:00,17:00,15,32
SCHED000547,DOC000110,Tuesday,09:00,17:00,15,32
SCHED000548,DOC000110,Wednesday,09:00,17:00,15,32
SCHED000549,DOC000110,Thursday,09:00,17:00,15,32
SCHED000550,DOC000110,Friday,09:00,17:00,15,32
SCHED000551,DOC000111,Monday,09:00,17:00,15,32
SCHED000552,DOC000111,Tuesday,09:00,17:00,15,32
SCHED000553,DOC000111,Wednesday,09:00,17:00,15,32
SCHED000554,DOC000111,Thursday,09:00,17:00,15,32
SCHED000555,DOC000111,Friday,09:00,17:00,15,32
SCHED000556,DOC000112,Monday,09:00,17:00,15,32
SCHED000557,DOC000112,Tuesday,09:00,17:00,15,32
SCHED000558,DOC000112,Wednesday,09:00,17:00,15,32
SCHED000559,DOC000112,Thursday,09:00,17:00,15,32
SCHED000560,DOC000112,Friday,09:00,17:00,15,32
SCHED000561,DOC000113,Monday,09:00,17:00,15,32
SCHED000562,DOC000113,Tuesday,09:00,17:00,15,32
SCHED000563,DOC000113,Wednesday,09:00,17:00,15,32
SCHED000564,DOC000113,Thursday,09:00,17:00,15,32
SCHED000565,DOC000113,Friday,09:00,17:00,15,32
SCHED000566,DOC000114,Monday,09:00,17:00,15,32
SCHED000567,DOC000114,Tuesday,09:00,17:00,15,32
SCHED000568,DOC000114,Wednesday,09:00,17:00,15,32
SCHED000569,DOC000114,Thursday,09:00,17:00,15,32
SCHED000570,DOC000114,Friday,09:00,17:00,15,32
SCHED000571,DOC000115,Monday,09:00,17:00,15,32
SCHED000572,DOC000115,Tuesday,09:00,17:00,15,32
SCHED000573,DOC000115,Wednesday,09:00,17:00,15,32
SCHED000574,DOC000115,Thursday,09:00,17:00,15,32
SCHED000575,DOC000115,Friday,09:00,17:00,15,32
SCHED000576,DOC000116,Monday,09:00,17:00,15,32
SCHED000577,DOC000116,Tuesday,09:00,17:00,15,32
SCHED000578,DOC000116,Wednesday,09:00,17:00,15,32
SCHED000579,DOC000116,Thursday,09:00,17:00,15,32
SCHED000580,DOC000116,Friday,09:00,17:00,15,32
SCHED000581,DOC000117,Monday,09:00,17:00,15,32
SCHED000582,DOC000117,Tuesday,09:00,17:00,15,32
SCHED000583,DOC000117,Wednesday,09:00,17:00,15,32
SCHED000584,DOC000117,Thursday,09:00,17:00,15,32
SCHED000585,DOC000117,Friday,09:00,17:00,15,32
SCHED000586,DOC000118,Monday,09:00,17:00,15,32
SCHED000587,DOC000118,Tuesday,09:00,17:00,15,32
SCHED000588,DOC000118,Wednesday,09:00,17:00,15,32
SCHED000589,DOC000118,Thursday,09:00,17:00,15,32
SCHED000590,DOC000118,Friday,09:00,17:00,15,32
SCHED000591,DOC000119,Monday,09:00,17:00,15,32
SCHED000592,DOC000119,Tuesday,09:00,17:00,15,32
SCHED000593,DOC000119,Wednesday,09:00,17:00,15,32
SCHED000594,DOC000119,Thursday,09:00,17:00,15,32
SCHED000595,DOC000119,Friday,09:00,17:00,15,32
SCHED000596,DOC000120,Monday,09:00,17:00,15,32
SCHED000597,DOC000120,Tuesday,09:00,17:00,15,32
SCHED000598,DOC000120,Wednesday,09:00,17:00,15,32
SCHED000599,DOC000120,Thursday,09:00,17:00,15,32
SCHED000600,DOC000120,Friday,09:00,17:00,15,32
SCHED000601,DOC000121,Monday,09:00,17:00,15,32
SCHED000602,DOC000121,Tuesday,09:00,17:00,15,32
SCHED000603,DOC000121,Wednesday,09:00,17:00,15,32
SCHED000604,DOC000121,Thursday,09:00,17:00,15,32
SCHED000605,DOC000121,Friday,09:00,17:00,15,32
SCHED000606,DOC000122,Monday,09:00,17:00,15,32
SCHED000607,DOC000122,Tuesday,09:00,17:00,15,32
SCHED000608,DOC000122,Wednesday,09:00,17:00,15,32
SCHED000609,DOC000122,Thursday,09:00,17:00,15,32
SCHED000610,DOC000122,Friday,09:00,17:00,15,32
SCHED000611,DOC000123,Monday,09:00,17:00,15,32
SCHED000612,DOC000123,Tuesday,09:00,17:00,15,32
SCHED000613,DOC000123,Wednesday,09:00,17:00,15,32
SCHED000614,DOC000123,Thursday,09:00,17:00,15,32
SCHED000615,DOC000123,Friday,09:00,17:00,15,32
SCHED000616,DOC000124,Monday,09:00,17:00,15,32
SCHED000617,DOC000124,Tuesday,09:00,17:00,15,32
SCHED000618,DOC000124,Wednesday,09:00,17:00,15,32
SCHED000619,DOC000124,Thursday,09:00,17:00,15,32
SCHED000620,DOC000124,Friday,09:00,17:00,15,32
SCHED000621,DOC000125,Monday,09:00,17:00,15,32
SCHED000622,DOC000125,Tuesday,09:00,17:00,15,32
SCHED000623,DOC000125,Wednesday,09:00,17:00,15,32
SCHED000624,DOC000125,Thursday,09:00,17:00,15,32
SCHED000625,DOC000125,Friday,09:00,17:00,15,32
SCHED000626,DOC000126,Monday,09:00,17:00,15,32
SCHED000627,DOC000126,Tuesday,09:00,17:00,15,32
SCHED000628,DOC000126,Wednesday,09:00,17:00,15,32
SCHED000629,DOC000126,Thursday,09:00,17:00,15,32
SCHED000630,DOC000126,Friday,09:00,17:00,15,32
SCHED000631,DOC000127,Monday,09:00,17:00,15,32
SCHED000632,DOC000127,Tuesday,09:00,17:00,15,32
SCHED000633,DOC000127,Wednesday,09:00,17:00,15,32
SCHED000634,DOC000127,Thursday,09:00,17:00,15,32
SCHED000635,DOC000127,Friday,09:00,17:00,15,32
SCHED000636,DOC000128,Monday,09:00,17:00,15,32
SCHED000637,DOC000128,Tuesday,09:00,17:00,15,32
SCHED000638,DOC000128,Wednesday,09:00,17:00,15,32
SCHED000639,DOC000128,Thursday,09:00,17:00,15,32
SCHED000640,DOC000128,Friday,09:00,17:00,15,32
SCHED000641,DOC000129,Monday,09:00,17:00,15,32
SCHED000642,DOC000129,Tuesday,09:00,17:00,15,32
SCHED000643,DOC000129,Wednesday,09:00,17:00,15,32
SCHED000644,DOC000129,Thursday,09:00,17:00,15,32
SCHED000645,DOC000129,Friday,09:00,17:00,15,32
SCHED000646,DOC000130,Monday,09:00,17:00,15,32
SCHED000647,DOC000130,Tuesday,09:00,17:00,15,32
SCHED000648,DOC000130,Wednesday,09:00,17:00,15,32
SCHED000649,DOC000130,Thursday,09:00,17:00,15,32
SCHED000650,DOC000130,Friday,09:00,17:00,15,32
SCHED000651,DOC000131,Monday,09:00,17:00,15,32
SCHED000652,DOC000131,Tuesday,09:00,17:00,15,32
SCHED000653,DOC000131,Wednesday,09:00,17:00,15,32
SCHED000654,DOC000131,Thursday,09:00,17:00,15,32
SCHED000655,DOC000131,Friday,09:00,17:00,15,32
SCHED000656,DOC000132,Monday,09:00,17:00,15,32
SCHED000657,DOC000132,Tuesday,09:00,17:00,15,32
SCHED000658,DOC000132,Wednesday,09:00,17:00,15,32
SCHED000659,DOC000132,Thursday,09:00,17:00,15,32
SCHED000660,DOC000132,Friday,09:00,17:00,15,32
SCHED000661,DOC000133,Monday,09:00,17:00,15,32
SCHED000662,DOC000133,Tuesday,09:00,17:00,15,32
SCHED000663,DOC000133,Wednesday,09:00,17:00,15,32
SCHED000664,DOC000133,Thursday,09:00,17:00,15,32
SCHED000665,DOC000133,Friday,09:00,17:00,15,32
SCHED000666,DOC000134,Monday,09:00,17:00,15,32
SCHED000667,DOC000134,Tuesday,09:00,17:00,15,32
SCHED000668,DOC000134,Wednesday,09:00,17:00,15,32
SCHED000669,DOC000134,Thursday,09:00,17:00,15,32
SCHED000670,DOC000134,Friday,09:00,17:00,15,32
SCHED000671,DOC000135,Monday,09:00,17:00,15,32
SCHED000672,DOC000135,Tuesday,09:00,17:00,15,32
SCHED000673,DOC000135,Wednesday,09:00,17:00,15,32
SCHED000674,DOC000135,Thursday,09:00,17:00,15,32
SCHED000675,DOC000135,Friday,09:00,17:00,15,32
SCHED000676,DOC000136,Monday,09:00,17:00,15,32
SCHED000677,DOC000136,Tuesday,09:00,17:00,15,32
SCHED000678,DOC000136,Wednesday,09:00,17:00,15,32
SCHED000679,DOC000136,Thursday,09:00,17:00,15,32
SCHED000680,DOC000136,Friday,09:00,17:00,15,32
SCHED000681,DOC000137,Monday,09:00,17:00,15,32
SCHED000682,DOC000137,Tuesday,09:00,17:00,15,32
SCHED000683,DOC000137,Wednesday,09:00,17:00,15,32
SCHED000684,DOC000137,Thursday,09:00,17:00,15,32
SCHED000685,DOC000137,Friday,09:00,17:00,15,32
SCHED000686,DOC000138,Monday,09:00,17:00,15,32
SCHED000687,DOC000138,Tuesday,09:00,17:00,15,32
SCHED000688,DOC000138,Wednesday,09:00,17:00,15,32
SCHED000689,DOC000138,Thursday,09:00,17:00,15,32
SCHED000690,DOC000138,Friday,09:00,17:00,15,32
SCHED000691,DOC000139,Monday,09:00,17:00,15,32
SCHED000692,DOC000139,Tuesday,09:00,17:00,15,32
SCHED000693,DOC000139,Wednesday,09:00,17:00,15,32
SCHED000694,DOC000139,Thursday,09:00,17:00,15,32
SCHED000695,DOC000139,Friday,09:00,17:00,15,32
SCHED000696,DOC000140,Monday,09:00,17:00,15,32
SCHED000697,DOC000140,Tuesday,09:00,17:00,15,32
SCHED000698,DOC000140,Wednesday,09:00,17:00,15,32
SCHED000699,DOC000140,Thursday,09:00,17:00,15,32
SCHED000700,DOC000140,Friday,09:00,17:00,15,32
SCHED000701,DOC000141,Monday,09:00,17:00,15,32
SCHED000702,DOC000141,Tuesday,09:00,17:00,15,32
SCHED000703,DOC000141,Wednesday,09:00,17:00,15,32
SCHED000704,DOC000141,Thursday,09:00,17:00,15,32
SCHED000705,DOC000141,Friday,09:00,17:00,15,32
SCHED000706,DOC000142,Monday,09:00,17:00,15,32
SCHED000707,DOC000142,Tuesday,09:00,17:00,15,32
SCHED000708,DOC000142,Wednesday,09:00,17:00,15,32
SCHED000709,DOC000142,Thursday,09:00,17:00,15,32
SCHED000710,DOC000142,Friday,09:00,17:00,15,32
SCHED000711,DOC000143,Monday,09:00,17:00,15,32
SCHED000712,DOC000143,Tuesday,09:00,17:00,15,32
SCHED000713,DOC000143,Wednesday,09:00,17:00,15,32
SCHED000714,DOC000143,Thursday,09:00,17:00,15,32
SCHED000715,DOC000143,Friday,09:00,17:00,15,32
SCHED000716,DOC000144,Monday,09:00,17:00,15,32
SCHED000717,DOC000144,Tuesday,09:00,17:00,15,32
SCHED000718,DOC000144,Wednesday,09:00,17:00,15,32
SCHED000719,DOC000144,Thursday,09:00,17:00,15,32
SCHED000720,DOC000144,Friday,09:00,17:00,15,32
SCHED000721,DOC000145,Monday,09:00,17:00,15,32
SCHED000722,DOC000145,Tuesday,09:00,17:00,15,32
SCHED000723,DOC000145,Wednesday,09:00,17:00,15,32
SCHED000724,DOC000145,Thursday,09:00,17:00,15,32
SCHED000725,DOC000145,Friday,09:00,17:00,15,32
SCHED000726,DOC000146,Monday,09:00,17:00,15,32
SCHED000727,DOC000146,Tuesday,09:00,17:00,15,32
SCHED000728,DOC000146,Wednesday,09:00,17:00,15,32
SCHED000729,DOC000146,Thursday,09:00,17:00,15,32
SCHED000730,DOC000146,Friday,09:00,17:00,15,32
SCHED000731,DOC000147,Monday,09:00,17:00,15,32
SCHED000732,DOC000147,Tuesday,09:00,17:00,15,32
SCHED000733,DOC000147,Wednesday,09:00,17:00,15,32
SCHED000734,DOC000147,Thursday,09:00,17:00,15,32
SCHED000735,DOC000147,Friday,09:00,17:00,15,32
SCHED000736,DOC000148,Monday,09:00,17:00,15,32
SCHED000737,DOC000148,Tuesday,09:00,17:00,15,32
SCHED000738,DOC000148,Wednesday,09:00,17:00,15,32
SCHED000739,DOC000148,Thursday,09:00,17:00,15,32
SCHED000740,DOC000148,Friday,09:00,17:00,15,32
SCHED000741,DOC000149,Monday,09:00,17:00,15,32
SCHED000742,DOC000149,Tuesday,09:00,17:00,15,32
SCHED000743,DOC000149,Wednesday,09:00,17:00,15,32
SCHED000744,DOC000149,Thursday,09:00,17:00,15,32
SCHED000745,DOC000149,Friday,09:00,17:00,15,32
SCHED000746,DOC000150,Monday,09:00,17:00,15,32
SCHED000747,DOC000150,Tuesday,09:00,17:00,15,32
SCHED000748,DOC000150,Wednesday,09:00,17:00,15,32
SCHED000749,DOC000150,Thursday,09:00,17:00,15,32
SCHED000750,DOC000150,Friday,09:00,17:00,15,32
SCHED000751,DOC000151,Monday,09:00,17:00,15,32
SCHED000752,DOC000151,Tuesday,09:00,17:00,15,32
SCHED000753,DOC000151,Wednesday,09:00,17:00,15,32
SCHED000754,DOC000151,Thursday,09:00,17:00,15,32
SCHED000755,DOC000151,Friday,09:00,17:00,15,32
SCHED000756,DOC000152,Monday,09:00,17:00,15,32
SCHED000757,DOC000152,Tuesday,09:00,17:00,15,32
SCHED000758,DOC000152,Wednesday,09:00,17:00,15,32
SCHED000759,DOC000152,Thursday,09:00,17:00,15,32
SCHED000760,DOC000152,Friday,09:00,17:00,15,32
SCHED000761,DOC000153,Monday,09:00,17:00,15,32
SCHED000762,DOC000153,Tuesday,09:00,17:00,15,32
SCHED000763,DOC000153,Wednesday,09:00,17:00,15,32
SCHED000764,DOC000153,Thursday,09:00,17:00,15,32
SCHED000765,DOC000153,Friday,09:00,17:00,15,32
SCHED000766,DOC000154,Monday,09:00,17:00,15,32
SCHED000767,DOC000154,Tuesday,09:00,17:00,15,32
SCHED000768,DOC000154,Wednesday,09:00,17:00,15,32
SCHED000769,DOC000154,Thursday,09:00,17:00,15,32
SCHED000770,DOC000154,Friday,09:00,17:00,15,32
SCHED000771,DOC000155,Monday,09:00,17:00,15,32
SCHED000772,DOC000155,Tuesday,09:00,17:00,15,32
SCHED000773,DOC000155,Wednesday,09:00,17:00,15,32
SCHED000774,DOC000155,Thursday,09:00,17:00,15,32
SCHED000775,DOC000155,Friday,09:00,17:00,15,32
SCHED000776,DOC000156,Monday,09:00,17:00,15,32
SCHED000777,DOC000156,Tuesday,09:00,17:00,15,32
SCHED000778,DOC000156,Wednesday,09:00,17:00,15,32
SCHED000779,DOC000156,Thursday,09:00,17:00,15,32
SCHED000780,DOC000156,Friday,09:00,17:00,15,32
SCHED000781,DOC000157,Monday,09:00,17:00,15,32
SCHED000782,DOC000157,Tuesday,09:00,17:00,15,32
SCHED000783,DOC000157,Wednesday,09:00,17:00,15,32
SCHED000784,DOC000157,Thursday,09:00,17:00,15,32
SCHED000785,DOC000157,Friday,09:00,17:00,15,32
SCHED000786,DOC000158,Monday,09:00,17:00,15,32
SCHED000787,DOC000158,Tuesday,09:00,17:00,15,32
SCHED000788,DOC000158,Wednesday,09:00,17:00,15,32
SCHED000789,DOC000158,Thursday,09:00,17:00,15,32
SCHED000790,DOC000158,Friday,09:00,17:00,15,32
SCHED000791,DOC000159,Monday,09:00,17:00,15,32
SCHED000792,DOC000159,Tuesday,09:00,17:00,15,32
SCHED000793,DOC000159,Wednesday,09:00,17:00,15,32
SCHED000794,DOC000159,Thursday,09:00,17:00,15,32
SCHED000795,DOC000159,Friday,09:00,17:00,15,32
SCHED000796,DOC000160,Monday,09:00,17:00,15,32
SCHED000797,DOC000160,Tuesday,09:00,17:00,15,32
SCHED000798,DOC000160,Wednesday,09:00,17:00,15,32
SCHED000799,DOC000160,Thursday,09:00,17:00,15,32
SCHED000800,DOC000160,Friday,09:00,17:00,15,32
SCHED000801,DOC000161,Monday,09:00,17:00,15,32
SCHED000802,DOC000161,Tuesday,09:00,17:00,15,32
SCHED000803,DOC000161,Wednesday,09:00,17:00,15,32
SCHED000804,DOC000161,Thursday,09:00,17:00,15,32
SCHED000805,DOC000161,Friday,09:00,17:00,15,32
SCHED000806,DOC000162,Monday,09:00,17:00,15,32
SCHED000807,DOC000162,Tuesday,09:00,17:00,15,32
SCHED000808,DOC000162,Wednesday,09:00,17:00,15,32
SCHED000809,DOC000162,Thursday,09:00,17:00,15,32
SCHED000810,DOC000162,Friday,09:00,17:00,15,32
SCHED000811,DOC000163,Monday,09:00,17:00,15,32
SCHED000812,DOC000163,Tuesday,09:00,17:00,15,32
SCHED000813,DOC000163,Wednesday,09:00,17:00,15,32
SCHED000814,DOC000163,Thursday,09:00,17:00,15,32
SCHED000815,DOC000163,Friday,09:00,17:00,15,32
SCHED000816,DOC000164,Monday,09:00,17:00,15,32
SCHED000817,DOC000164,Tuesday,09:00,17:00,15,32
SCHED000818,DOC000164,Wednesday,09:00,17:00,15,32
SCHED000819,DOC000164,Thursday,09:00,17:00,15,32
SCHED000820,DOC000164,Friday,09:00,17:00,15,32
SCHED000821,DOC000165,Monday,09:00,17:00,15,32
SCHED000822,DOC000165,Tuesday,09:00,17:00,15,32
SCHED000823,DOC000165,Wednesday,09:00,17:00,15,32
SCHED000824,DOC000165,Thursday,09:00,17:00,15,32
SCHED000825,DOC000165,Friday,09:00,17:00,15,32
SCHED000826,DOC000166,Monday,09:00,17:00,15,32
SCHED000827,DOC000166,Tuesday,09:00,17:00,15,32
SCHED000828,DOC000166,Wednesday,09:00,17:00,15,32
SCHED000829,DOC000166,Thursday,09:00,17:00,15,32
SCHED000830,DOC000166,Friday,09:00,17:00,15,32
SCHED000831,DOC000167,Monday,09:00,17:00,15,32
SCHED000832,DOC000167,Tuesday,09:00,17:00,15,32
SCHED000833,DOC000167,Wednesday,09:00,17:00,15,32
SCHED000834,DOC000167,Thursday,09:00,17:00,15,32
SCHED000835,DOC000167,Friday,09:00,17:00,15,32
SCHED000836,DOC000168,Monday,09:00,17:00,15,32
SCHED000837,DOC000168,Tuesday,09:00,17:00,15,32
SCHED000838,DOC000168,Wednesday,09:00,17:00,15,32
SCHED000839,DOC000168,Thursday,09:00,17:00,15,32
SCHED000840,DOC000168,Friday,09:00,17:00,15,32
SCHED000841,DOC000169,Monday,09:00,17:00,15,32
SCHED000842,DOC000169,Tuesday,09:00,17:00,15,32
SCHED000843,DOC000169,Wednesday,09:00,17:00,15,32
SCHED000844,DOC000169,Thursday,09:00,17:00,15,32
SCHED000845,DOC000169,Friday,09:00,17:00,15,32
SCHED000846,DOC000170,Monday,09:00,17:00,15,32
SCHED000847,DOC000170,Tuesday,09:00,17:00,15,32
SCHED000848,DOC000170,Wednesday,09:00,17:00,15,32
SCHED000849,DOC000170,Thursday,09:00,17:00,15,32
SCHED000850,DOC000170,Friday,09:00,17:00,15,32
SCHED000851,DOC000171,Monday,09:00,17:00,15,32
SCHED000852,DOC000171,Tuesday,09:00,17:00,15,32
SCHED000853,DOC000171,Wednesday,09:00,17:00,15,32
SCHED000854,DOC000171,Thursday,09:00,17:00,15,32
SCHED000855,DOC000171,Friday,09:00,17:00,15,32
SCHED000856,DOC000172,Monday,09:00,17:00,15,32
SCHED000857,DOC000172,Tuesday,09:00,17:00,15,32
SCHED000858,DOC000172,Wednesday,09:00,17:00,15,32
SCHED000859,DOC000172,Thursday,09:00,17:00,15,32
SCHED000860,DOC000172,Friday,09:00,17:00,15,32
SCHED000861,DOC000173,Monday,09:00,17:00,15,32
SCHED000862,DOC000173,Tuesday,09:00,17:00,15,32
SCHED000863,DOC000173,Wednesday,09:00,17:00,15,32
SCHED000864,DOC000173,Thursday,09:00,17:00,15,32
SCHED000865,DOC000173,Friday,09:00,17:00,15,32
SCHED000866,DOC000174,Monday,09:00,17:00,15,32
SCHED000867,DOC000174,Tuesday,09:00,17:00,15,32
SCHED000868,DOC000174,Wednesday,09:00,17:00,15,32
SCHED000869,DOC000174,Thursday,09:00,17:00,15,32
SCHED000870,DOC000174,Friday,09:00,17:00,15,32
SCHED000871,DOC000175,Monday,09:00,17:00,15,32
SCHED000872,DOC000175,Tuesday,09:00,17:00,15,32
SCHED000873,DOC000175,Wednesday,09:00,17:00,15,32
SCHED000874,DOC000175,Thursday,09:00,17:00,15,32
SCHED000875,DOC000175,Friday,09:00,17:00,15,32
SCHED000876,DOC000176,Monday,09:00,17:00,15,32
SCHED000877,DOC000176,Tuesday,09:00,17:00,15,32
SCHED000878,DOC000176,Wednesday,09:00,17:00,15,32
SCHED000879,DOC000176,Thursday,09:00,17:00,15,32
SCHED000880,DOC000176,Friday,09:00,17:00,15,32
SCHED000881,DOC000177,Monday,09:00,17:00,15,32
SCHED000882,DOC000177,Tuesday,09:00,17:00,15,32
SCHED000883,DOC000177,Wednesday,09:00,17:00,15,32
SCHED000884,DOC000177,Thursday,09:00,17:00,15,32
SCHED000885,DOC000177,Friday,09:00,17:00,15,32
SCHED000886,DOC000178,Monday,09:00,17:00,15,32
SCHED000887,DOC000178,Tuesday,09:00,17:00,15,32
SCHED000888,DOC000178,Wednesday,09:00,17:00,15,32
SCHED000889,DOC000178,Thursday,09:00,17:00,15,32
SCHED000890,DOC000178,Friday,09:00,17:00,15,32
SCHED000891,DOC000179,Monday,09:00,17:00,15,32
SCHED000892,DOC000179,Tuesday,09:00,17:00,15,32
SCHED000893,DOC000179,Wednesday,09:00,17:00,15,32
SCHED000894,DOC000179,Thursday,09:00,17:00,15,32
SCHED000895,DOC000179,Friday,09:00,17:00,15,32
SCHED000896,DOC000180,Monday,09:00,17:00,15,32
SCHED000897,DOC000180,Tuesday,09:00,17:00,15,32
SCHED000898,DOC000180,Wednesday,09:00,17:00,15,32
SCHED000899,DOC000180,Thursday,09:00,17:00,15,32
SCHED000900,DOC000180,Friday,09:00,17:00,15,32
SCHED000901,DOC000181,Monday,09:00,17:00,15,32
SCHED000902,DOC000181,Tuesday,09:00,17:00,15,32
SCHED000903,DOC000181,Wednesday,09:00,17:00,15,32
SCHED000904,DOC000181,Thursday,09:00,17:00,15,32
SCHED000905,DOC000181,Friday,09:00,17:00,15,32
SCHED000906,DOC000182,Monday,09:00,17:00,15,32
SCHED000907,DOC000182,Tuesday,09:00,17:00,15,32
SCHED000908,DOC000182,Wednesday,09:00,17:00,15,32
SCHED000909,DOC000182,Thursday,09:00,17:00,15,32
SCHED000910,DOC000182,Friday,09:00,17:00,15,32
SCHED000911,DOC000183,Monday,09:00,17:00,15,32
SCHED000912,DOC000183,Tuesday,09:00,17:00,15,32
SCHED000913,DOC000183,Wednesday,09:00,17:00,15,32
SCHED000914,DOC000183,Thursday,09:00,17:00,15,32
SCHED000915,DOC000183,Friday,09:00,17:00,15,32
SCHED000916,DOC000184,Monday,09:00,17:00,15,32
SCHED000917,DOC000184,Tuesday,09:00,17:00,15,32
SCHED000918,DOC000184,Wednesday,09:00,17:00,15,32
SCHED000919,DOC000184,Thursday,09:00,17:00,15,32
SCHED000920,DOC000184,Friday,09:00,17:00,15,32
SCHED000921,DOC000185,Monday,09:00,17:00,15,32
SCHED000922,DOC000185,Tuesday,09:00,17:00,15,32
SCHED000923,DOC000185,Wednesday,09:00,17:00,15,32
SCHED000924,DOC000185,Thursday,09:00,17:00,15,32
SCHED000925,DOC000185,Friday,09:00,17:00,15,32
SCHED000926,DOC000186,Monday,09:00,17:00,15,32
